INDEX,CRUISE,SURVTYP,REEF,DATE,STATION,TRANSECT,DIVER,DATATYP,SPECIES,NUMBER,SIZE,area
783,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,TH.LUTE,1,8,50
784,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,TH.QUIN,2,8,50
785,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,TH.QUIN,1,3,50
786,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,PS.HEXA,7,3,50
787,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,PS.OCTO,4,8,50
788,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,PS.OCTO,2,3,50
789,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CO.GAIM,1,23,100
790,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CI.EXQU,1,3,50
791,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,OX.UNIF,1,18,50
792,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,NE.MAGN,1,3,50
793,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,BO.LOXO,1,18,50
794,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,BO.LOXO,1,3,50
795,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CIRR.SP,2,3,50
796,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CIRR.SP,1,8,50
797,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,KY.CINE,4,28,100
798,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,KY.CINE,5,38,100
799,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,ZE.ROST,1,23,100
800,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CA.MELA,3,28,100
801,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,CE.FLAV,1,3,50
802,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,CE.LORI,2,8,50
803,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,CH.MARG,26,3,50
804,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,CH.MARG,7,8,50
805,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,CH.VAND,81,3,50
806,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,PL.DICK,2,3,50
807,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,PL.JOHN,2,8,50
808,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,PL.JOHN,2,3,50
809,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,PA.MULT,1,18,50
810,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,LE.TAPE,25,3,50
811,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,PS.OLIV,5,3,50
812,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,CE.UROD,1,13,50
813,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,CE.UROD,1,18,50
814,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,PA.ARCA,2,3,50
815,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,CH.SORD,1,13,50
816,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,SC.FREN,1,23,100
817,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,LU.BOHA,1,33,100
818,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,LU.GIBB,1,28,100
819,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,AC.BLOC,1,23,100
820,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,AC.TRIO,3,8,50
821,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,CT.CYAN,1,8,50
822,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,CT.CYAN,3,3,50
823,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,CT.MARG,2,8,50
824,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,AC.OLIV,1,18,50
825,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,ME.NIGE,4,18,50
826,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,ME.NIGE,2,23,100
827,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,GO.VARI,2,8,50
828,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,LA.DIMI,1,3,50
829,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,LA.DIMI,2,8,50
830,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,LA.RUBR,1,8,50
831,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,TH.LUTE,1,8,50
832,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,PS.HEXA,1,3,50
833,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,JST,QUAN,PS.OCTO,1,8,50
834,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,CE.FLAV,1,3,50
835,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,CE.FLAV,2,8,50
836,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,CH.LUNU,1,13,50
837,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,CH.AURI,1,13,50
838,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,CH.XANT,1,8,50
839,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,CH.ACAR,8,3,50
840,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,CH.MARG,22,3,50
841,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,CH.VAND,78,3,50
842,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,PO.COEL,2,3,50
843,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,PL.DICK,2,3,50
844,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,PL.JOHN,2,8,50
845,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,PL.JOHN,3,3,50
846,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,ST.AURE,2,3,50
847,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,ST.AURE,1,8,50
848,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,LE.TAPE,5,3,50
849,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,LE.TAPE,16,8,50
850,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,PS.BART,65,8,50
851,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,CE.ARGU,1,33,100
852,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,CE.UROD,1,23,100
853,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,CE.UROD,1,13,50
854,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,EP.MELA,1,23,100
855,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,PA.ARCA,2,8,50
856,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,PA.ARCA,1,3,50
857,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,PA.FORS,1,8,50
858,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,CH.MICR,1,18,50
859,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,CH.MICR,1,13,50
860,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,LU.BOHA,1,48,100
861,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,LU.BOHA,1,53,100
862,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,LU.GIBB,1,33,100
863,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,CO.GAIM,1,8,50
864,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,AC.NIGR,2,13,50
865,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,CT.CYAN,6,8,50
866,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,ME.NIGE,21,23,100
867,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,ME.NIGE,8,28,100
868,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,HA.ORNA,1,8,50
869,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,HA.ORNA,1,3,50
870,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,LA.DIMI,1,8,50
871,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,TH.AMBL,1,3,50
872,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,OX.UNIF,1,23,100
873,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,TH.LUTE,1,8,50
874,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,CI.EXQU,1,3,50
875,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,CI.EXQU,1,8,50
876,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,CIRR.SP,1,3,50
877,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,NE.MAGN,3,8,50
878,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,CA.LUGU,2,23,100
879,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,JST,QUAN,CA.MELA,1,18,50
880,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,CE.FLAV,1,3,50
881,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,CE.FLAV,4,8,50
882,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,LE.TAPE,17,3,50
883,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,CH.ACAR,10,3,50
884,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,CH.MARG,28,3,50
885,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,CH.MARG,5,8,50
886,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,CH.VAND,61,3,50
887,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,PL.DICK,3,13,50
888,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,PL.JOHN,3,8,50
889,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,PL.JOHN,1,3,50
890,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,ST.AURE,1,13,50
891,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,ST.AURE,2,3,50
892,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,ST.AURE,4,8,50
893,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,CH.XANT,2,13,50
894,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,PA.MULT,1,28,100
895,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,PA.INSU,1,13,50
896,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,MU.MIMI,17,23,100
897,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,PS.BART,6,8,50
898,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,PS.OLIV,3,3,50
899,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,CE.ARGU,1,23,100
900,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,PA.ARCA,2,8,50
901,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,PA.ARCA,1,3,50
902,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,PA.ARCA,1,13,50
903,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,CH.MICR,1,33,100
904,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,LU.BOHA,2,28,100
905,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,LU.GIBB,1,23,100
906,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,LU.MONO,1,28,100
907,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,MO.GRAN,2,18,50
908,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,MY.WOOD,3,23,100
909,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,AC.NIGR,1,13,50
910,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,AC.XANT,1,28,100
911,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,AC.BLOC,1,28,100
912,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,CT.CYAN,2,8,50
913,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,AC.TRIO,1,8,50
914,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,AC.OLIV,1,13,50
915,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,ME.NIGE,9,23,100
916,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,ME.NIGE,1,13,50
917,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,ME.NIGE,3,18,50
918,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,GO.VARI,1,3,50
919,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,HA.ORNA,1,8,50
920,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,HA.ORNA,3,3,50
921,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,LA.DIMI,2,8,50
922,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,LA.DIMI,2,3,50
923,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,LA.RUBR,1,3,50
924,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,TH.AMBL,1,3,50
925,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,TH.QUIN,3,8,50
926,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,TH.QUIN,1,3,50
927,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,PS.HEXA,1,3,50
928,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,PS.OCTO,1,3,50
929,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,PS.OCTO,4,8,50
930,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,LA.BICO,1,8,50
931,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,OX.UNIF,2,8,50
932,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,TH.LUTE,1,3,50
933,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,CIRR.SP,4,8,50
934,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,KY.CINE,6,38,100
935,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,ZE.ROST,1,13,50
936,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,JST,QUAN,PA.HEMI,1,13,50
937,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,CH.ACAR,3,3,50
938,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,CH.MARG,15,3,50
939,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,CH.VAND,67,3,50
940,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,PL.DICK,4,3,50
941,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,PL.DICK,1,8,50
942,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,PL.JOHN,3,3,50
943,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,PL.JOHN,1,8,50
944,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,ST.AURE,4,8,50
945,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,PA.ARCA,2,8,50
946,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,PA.ARCA,1,3,50
947,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,CH.SORD,3,23,100
948,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,LU.BOHA,1,28,100
949,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,LU.BOHA,1,38,100
950,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,LU.BOHA,1,48,100
951,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,LU.BOHA,2,43,100
952,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,AC.NIGR,8,23,100
953,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,AC.NIGR,5,18,50
954,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,AC.NIGR,1,13,50
955,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,CT.MARG,2,23,100
956,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,CT.MARG,2,18,50
957,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,CT.CYAN,7,8,50
958,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,CT.CYAN,6,13,50
959,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,CT.CYAN,3,18,50
960,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,CT.CYAN,1,3,50
961,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,GO.VARI,1,18,50
962,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,GO.VARI,1,3,50
963,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,TH.AMBL,3,3,50
964,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,TH.QUIN,3,8,50
965,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,TH.QUIN,2,3,50
966,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,TH.QUIN,1,13,50
967,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,PS.HEXA,2,3,50
968,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,PS.OCTO,2,8,50
969,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,OX.UNIF,1,23,100
970,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,EP.INSI,1,8,50
971,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,CIRR.SP,1,3,50
972,PAL_2009,BLT,PAL_FR,9/28/2009,9,A,SLH,QUAN,CIRR.SP,2,8,50
973,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CE.FLAV,3,8,50
974,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CH.ACAR,29,3,50
975,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CH.MARG,22,3,50
976,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CH.VAND,64,3,50
977,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,PL.DICK,2,8,50
978,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,PL.DICK,1,3,50
979,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,PL.JOHN,8,3,50
980,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,PL.JOHN,1,8,50
981,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,ST.AURE,3,8,50
982,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,ST.AURE,2,3,50
983,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CE.ARGU,1,33,100
984,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CE.ARGU,1,18,50
985,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CE.UROD,1,18,50
986,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CE.UROD,1,13,50
987,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,PA.ARCA,3,8,50
988,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,PA.ARCA,1,3,50
989,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CH.MICR,1,38,100
990,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CH.MICR,1,33,100
991,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,SC.TRIC,1,28,100
992,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,SC.RUBR,2,33,100
993,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CH.FRON,10,23,100
994,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CH.FRON,7,28,100
995,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,AP.FURC,3,28,100
996,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,LU.BOHA,3,28,100
997,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,LU.GIBB,4,33,100
998,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,LE.XANT,1,43,100
999,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,AC.NIGR,6,23,100
1000,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,AC.NIGR,2,13,50
1001,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,AC.NIGR,5,18,50
1002,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CT.MARG,1,23,100
1003,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CT.MARG,1,18,50
1004,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CT.CYAN,8,13,50
1005,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CT.CYAN,2,18,50
1006,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CT.CYAN,1,8,50
1007,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,ME.VIDU,1,23,100
1008,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CA.DUME,1,23,100
1009,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,GO.VARI,2,3,50
1010,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,GO.VARI,2,8,50
1011,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,LA.DIMI,1,8,50
1012,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,LA.RUBR,1,3,50
1013,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,TH.LUTE,1,3,50
1014,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,TH.AMBL,2,3,50
1015,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,TH.QUIN,1,8,50
1016,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,TH.QUIN,2,3,50
1017,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,PS.HEXA,2,3,50
1018,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,PS.HEXA,1,8,50
1019,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,PS.OCTO,2,8,50
1020,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,HE.FASC,1,23,100
1021,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,AN.TWIS,1,8,50
1022,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,VA.LOUT,1,48,100
1023,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CIRR.SP,3,8,50
1024,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CIRR.SP,4,3,50
1025,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CA.MELA,3,28,100
1026,PAL_2009,BLT,PAL_FR,9/28/2009,9,B,SLH,QUAN,CA.AMBL,1,73,100
1027,PAL_2009,BLT,PAL_FR,9/28/2009,9,C,SLH,QUAN,CH.AURI,2,13,50
1028,PAL_2009,BLT,PAL_FR,9/28/2009,9,C,SLH,QUAN,CH.LUNU,2,18,50
1029,PAL_2009,BLT,PAL_FR,9/28/2009,9,C,SLH,QUAN,CH.TRIF,1,13,50
1030,PAL_2009,BLT,PAL_FR,9/28/2009,9,C,SLH,QUAN,CH.ACAR,29,3,50
1031,PAL_2009,BLT,PAL_FR,9/28/2009,9,C,SLH,QUAN,CH.MARG,16,3,50
1032,PAL_2009,BLT,PAL_FR,9/28/2009,9,C,SLH,QUAN,CH.VAND,43,3,50
1033,PAL_2009,BLT,PAL_FR,9/28/2009,9,C,SLH,QUAN,PL.DICK,4,3,50
1034,PAL_2009,BLT,PAL_FR,9/28/2009,9,C,SLH,QUAN,PL.DICK,2,8,50
1035,PAL_2009,BLT,PAL_FR,9/28/2009,9,C,SLH,QUAN,PL.JOHN,5,3,50
1036,PAL_2009,BLT,PAL_FR,9/28/2009,9,C,SLH,QUAN,PL.JOHN,2,8,50
1037,PAL_2009,BLT,PAL_FR,9/28/2009,9,C,SLH,QUAN,ST.AURE,2,8,50
1038,PAL_2009,BLT,PAL_FR,9/28/2009,9,C,SLH,QUAN,CH.XANT,8,8,50
1039,PAL_2009,BLT,PAL_FR,9/28/2009,9,C,SLH,QUAN,PS.OLIV,10,3,50
1040,PAL_2009,BLT,PAL_FR,9/28/2009,9,C,SLH,QUAN,PS.OLIV,10,8,50
1041,PAL_2009,BLT,PAL_FR,9/28/2009,9,C,SLH,QUAN,CE.ARGU,1,33,100
1042,PAL_2009,BLT,PAL_FR,9/28/2009,9,C,SLH,QUAN,CE.ARGU,3,18,50
1043,PAL_2009,BLT,PAL_FR,9/28/2009,9,C,SLH,QUAN,CE.UROD,1,18,50
