Index,PROJECT,SURVTYP,REEF,DATE,STATION,TRANSECT,DIVER,DATATYP,SPECIES,NUMBER,SIZE,SIZE_TP,NO_TP
763,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,CH.SORD,1,15,,
764,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,CH.SORD,1,20,,
765,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,SC.TRIC,1,30,,
766,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,SC.RUBR,1,35,35,1
767,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,LU.BOHA,1,40,,
768,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,AC.MACU,1,25,,
769,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,AC.MACU,1,30,,
770,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,CT.CYAN,1,5,,
771,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,CT.CYAN,3,15,,
772,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,CT.CYAN,3,20,,
773,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,BA.UNDU,1,25,,
774,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,HA.ORNA,2,10,,
775,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,LA.DIMI,1,5,,
776,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,LA.RUBR,1,5,,
777,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,PS.OCTO,1,5,,
778,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,PS.OCTO,1,10,,
779,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,OX.UNIF,1,20,,
780,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,ST.BAND,1,10,,
781,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,CH.OXYC,1,15,,
782,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,LE.TAPE,20,5,,
783,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,LE.TAPE,10,10,,
784,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,CH.XANT,25,10,,
785,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,SAS,QUAN,CH.XANT,5,15,,
786,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,CE.FLAV,1,10,,
787,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,CE.FLAV,1,15,,
788,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,CH.ACAR,11,5,,
789,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,CH.MARG,400,5,,
790,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,CH.MARG,80,10,,
791,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,PL.DICK,1,5,,
792,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,PL.JOHN,3,5,,
793,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,PL.JOHN,1,10,,
794,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,PS.OLIV,9,5,,
795,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,PS.OLIV,2,10,,
796,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,CE.ARGU,1,30,,
797,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,CE.ARGU,1,35,,
798,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,CE.UROD,1,20,,
799,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,PA.ARCA,1,5,,
800,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,PA.ARCA,2,10,,
801,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,PA.ARCA,1,15,,
802,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,PA.FORS,2,15,,
803,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,CH.SORD,1,30,30,1
804,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,SC.RUBR,1,35,35,1
805,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,SC.OVIC,1,25,,
806,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,SC.TRIC,2,25,,
807,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,AP.FURC,1,30,,
808,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,LU.BOHA,1,20,,
809,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,LU.BOHA,1,25,,
810,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,LU.BOHA,1,30,,
811,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,LU.GIBB,1,30,,
812,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,AC.NIGR,1,10,,
813,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,AC.NIGR,2,15,,
814,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,CT.CYAN,3,15,,
815,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,CT.CYAN,2,20,,
816,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,ME.VIDU,1,25,,
817,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,CA.DUME,1,25,,
818,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,GO.VARI,1,10,,
819,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,LA.RUBR,1,5,,
820,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,PS.OCTO,2,5,,
821,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,PS.OCTO,1,10,,
822,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,AN.MELE,1,25,,
823,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,CH.TRIL,1,15,,
824,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,SC.PSIT,1,20,,
825,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,SC.PSIT,1,30,30,1
826,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,LE.TAPE,16,5,,
827,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,LE.TAPE,10,10,,
828,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,CH.XANT,1,10,,
829,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,SAS,QUAN,CH.XANT,6,15,,
830,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CE.FLAV,3,10,,
831,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CE.FLAV,2,15,,
832,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CE.LORI,2,5,,
833,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CH.VAGA,1,15,,
834,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CH.VAGA,1,20,,
835,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CH.ACAR,80,5,,
836,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CH.MARG,130,5,,
837,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CH.MARG,10,10,,
838,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,PL.DICK,1,5,,
839,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,PL.JOHN,2,5,,
840,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,PS.BART,20,5,,
841,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,PS.OLIV,40,5,,
842,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,PS.DISP,40,5,,
843,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,PS.DISP,10,10,,
844,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,LU.WHIT,3,5,,
845,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CE.ARGU,1,35,,
846,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CE.UROD,2,20,,
847,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,PA.ARCA,2,10,,
848,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,PA.FORS,1,15,,
849,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CH.SORD,2,10,,
850,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CH.SORD,2,15,,
851,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CH.SORD,2,20,,
852,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CH.SORD,1,25,,
853,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CH.SORD,1,30,30,1
854,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,SC.FREN,2,30,30,1
855,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,SC.OVIC,1,25,,
856,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,SC.OVIC,1,30,30,1
857,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,AP.FURC,1,35,,
858,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,LU.BOHA,1,30,,
859,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,LU.MONO,1,30,,
860,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,LU.FULV,1,20,,
861,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,LU.FULV,2,25,,
862,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,MO.GRAN,1,25,,
863,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,MO.GRAN,1,30,,
864,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,MO.GRAN,1,35,,
865,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,AC.NIGR,1,10,,
866,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,AC.NIGR,1,15,,
867,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,AC.MACU,1,30,,
868,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,AC.LINE,1,25,,
869,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CT.MARG,1,25,,
870,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CT.CYAN,1,5,,
871,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CT.CYAN,2,10,,
872,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CT.CYAN,3,15,,
873,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CT.CYAN,1,20,,
874,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,ME.VIDU,1,25,,
875,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,GO.VARI,1,10,,
876,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,GO.VARI,1,20,,
877,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,HA.ORNA,1,5,,
878,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,LA.DIMI,1,5,,
879,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,LA.RUBR,1,5,,
880,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,PS.HEXA,1,5,,
881,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,PS.OCTO,1,5,,
882,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,PS.OCTO,1,10,,
883,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,TH.LUTE,2,10,,
884,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,TH.LUTE,1,15,,
885,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,TH.LUTE,1,20,,
886,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,OX.UNIF,1,10,,
887,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CH.TRIL,1,15,,
888,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CIRR.SP,1,10,,
889,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CA.CARO,1,10,,
890,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CA.CARO,1,35,,
891,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,KY.CINE,1,40,,
892,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,SC.PSIT,1,30,30,1
893,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,MU.VANI,16,25,,
894,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,AC.LEUCOC,1,25,,
895,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,LE.TAPE,35,5,,
896,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,LE.TAPE,10,10,,
897,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CH.XANT,8,5,,
898,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CH.XANT,3,10,,
899,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,SAS,QUAN,CH.XANT,2,15,,
900,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,CE.LORI,1,5,,
901,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,CE.LORI,3,10,,
902,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,CH.ACAR,46,5,,
903,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,CH.MARG,45,5,,
904,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,CH.VAND,75,5,,
905,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,PL.DICK,1,10,,
906,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,PL.JOHN,5,5,,
907,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,PL.JOHN,2,10,,
908,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,ST.AURE,1,10,,
909,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,PS.BART,40,5,,
910,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,PS.BART,6,10,,
911,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,PS.OLIV,11,5,,
912,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,PS.OLIV,1,10,,
913,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,CE.UROD,1,20,,
914,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,PA.ARCA,1,5,,
915,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,PA.ARCA,3,10,,
916,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,PA.ARCA,2,15,,
917,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,PA.FORS,1,15,,
918,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,PA.HEMI,1,15,,
919,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,CH.SORD,1,15,,
920,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,CH.SORD,1,20,,
921,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,CH.SORD,1,25,25,1
922,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,CH.SORD,1,30,30,1
923,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,LU.BOHA,1,35,,
924,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,LU.BOHA,1,45,,
925,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,LU.BOHA,1,65,,
926,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,LU.GIBB,1,25,,
927,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,LU.GIBB,1,30,,
928,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,LU.MONO,3,30,,
929,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,LU.FULV,1,25,,
930,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,AC.NIGR,4,15,,
931,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,AC.NIGR,3,20,,
932,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,AC.LINE,1,25,,
933,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,CT.MARG,1,10,,
934,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,CT.MARG,1,15,,
935,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,CT.MARG,1,20,,
936,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,CT.CYAN,3,10,,
937,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,CT.CYAN,4,15,,
938,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,ME.VIDU,1,30,,
939,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,ME.NIGE,1,25,,
940,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,GO.VARI,1,25,,
941,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,HA.ORNA,1,5,,
942,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,LA.RUBR,2,5,,
943,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,TH.QUIN,2,5,,
944,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,TH.QUIN,1,10,,
945,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,PS.HEXA,2,5,,
946,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,PS.OCTO,1,5,,
947,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,PS.OCTO,2,10,,
948,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,TH.LUTE,1,15,,
949,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,CIRR.SP,1,10,,
950,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,SC.PSIT,1,30,30,1
951,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,SC.LYSA,2,35,,
952,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,CI.EXQU,10,5,,
953,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,LE.TAPE,56,10,,
954,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,SAS,QUAN,AN.TWIS,1,20,,
955,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,CE.FLAV,1,10,,
956,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,CE.LORI,1,10,,
957,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,CE.LORI,1,5,,
958,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,CH.MARG,75,5,,
959,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,CH.MARG,50,5,,
960,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,PL.JOHN,1,10,,
961,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,PL.JOHN,1,5,,
962,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,CH.XANT,30,10,,
963,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,CH.XANT,5,15,,
964,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,PA.INSU,1,20,,
965,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,PS.BART,5,10,,
966,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,PS.BART,2,5,,
967,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,PS.OLIV,15,10,,
968,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,PS.OLIV,5,5,,
969,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,PS.COOP,3,10,,
970,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,CE.ARGU,1,25,,
971,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,CE.UROD,1,20,,
972,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,CE.UROD,1,15,,
973,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,VA.LOUT,1,15,,
974,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,CE.LEOP,1,15,,
975,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,PA.ARCA,2,10,,
976,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,PA.FORS,1,15,,
977,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,CH.SORD,1,20,,
978,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,CH.SORD,3,15,,
979,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,CH.SORD,1,5,,
980,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,SA.SPIN,1,20,,
981,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,AC.NIGR,1,10,,
982,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,AC.NIGC,1,20,,
983,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,CT.MARG,1,20,,
984,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,CT.CYAN,5,15,,
985,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,CT.CYAN,1,10,,
986,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,ME.VIDU,2,20,,
987,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,GO.VARI,1,10,,
988,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,LA.DIMI,1,10,,
989,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,LA.BICO,1,10,,
990,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,PS.OCTO,2,10,,
991,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,PS.OCTO,1,5,,
992,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,HA.MELA,4,10,,
993,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,HA.MELA,1,15,,
994,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,EP.INSI,1,15,,
995,PAL_2012,BLT,PAL_30,9/14/2012,FR3,A,BJZ,QUAN,PS.HETE,3,10,,
996,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,CE.FLAV,1,10,,
997,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,CE.LORI,1,5,,
998,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,CE.LORI,3,10,,
999,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,CH.PELE,1,20,,
1000,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,CH.MARG,25,10,,
1001,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,CH.MARG,115,5,,
1002,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,PL.JOHN,1,5,,
1003,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,LE.TAPE,15,10,,
1004,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,CH.XANT,15,5,,
1005,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,CH.XANT,3,10,,
1006,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,CH.XANT,5,15,,
1007,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,PS.BART,10,10,,
1008,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,PS.BART,25,5,,
1009,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,PS.OLIV,25,10,,
1010,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,PS.OLIV,5,5,,
1011,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,PS.DISP,10,10,,
1012,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,CE.ARGU,1,35,,
1013,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,CE.UROD,1,20,,
1014,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,PA.ARCA,1,10,,
1015,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,CH.SORD,1,25,,
